pid,Cohort,Time,Grade,Gender,School,Ethnicity,Language.Fluency,Parent.Ed.Lvl,SpEd,SpEd.Dis,Low.Income,Time_since_firstgameplay,Age_months,Year_enrolled,Birthdate_provided,BACKWARDSSPATIALSPAN.object_count_span,SPATIALSPAN.object_count_span,SAATSUSTAINED.rt_sd.correct,SAATIMPULSIVE.dprime.overall,TNT.dprime.tap_trace,FLANKER.rcs.overall,STROOP.rcs.overall,TASKSWITCH.rcs.overall,BOXED.rt_mean.correct,BRT.rt_mean.correct,BRT.rt_mean.correct.dominant,BRT.rt_mean.correct.nondominant,,TNT.dprime.tap_trace.residuals,SAAT.rt_sd.correct.sustained.residuals,SAAT.dprime.impulsive.residuals,FLANKER.rcs.overall.residuals,STROOP.rcs.overall.residuals,TASKSWITCH.rcs.overall.residuals,BOXED.rt_mean.correct.residuals,BACKWARDSSPATIALSPAN.object_count_span.residuals,SPATIALSPAN.object_count_span.residuals,X2017.ELA.SBAC.SS,X2017.ELA.SBAC.PL,X2017.Math.SBAC.SS,X2017.Math.SBAC.PL,X2018.ELA.SBAC.SS,X2018.ELA.SBAC.PL,X2018.Math.SBAC.SS,X2018.Math.SBAC.PL,MATH_FLUENCY.acc_length.overall,READING_COMPREHENSION.acc_length.overall,MATH_FLUENCY.rt_mean.overall,MATH_FLUENCY.rt_sum.overall,MATH_FLUENCY.acc_mean.overall,MATH_FLUENCY.acc_sum.overall,READING_COMPREHENSION.rt_mean.overall,READING_COMPREHENSION.rt_sum.overall,READING_COMPREHENSION.acc_sum.overall,READING_COMPREHENSION.acc_score.overall,MATH_FLUENCY.rt_mean.overall.T4T3,MATH_FLUENCY.rt_sum.overall.T4T3,MATH_FLUENCY.acc_mean.overall.T4T3,MATH_FLUENCY.acc_sum.overall.T4T3,READING_COMPREHENSION.rt_mean.overall.T4T3,READING_COMPREHENSION.rt_sum.overall.T4T3,READING_COMPREHENSION.acc_sum.overall.T4T3,READING_COMPREHENSION.acc_score.overall.T4T3,Label,Group,LabelMF,GroupMF,zscore_TNT.dprime.tap_trace.residuals,zscore_SAAT.rt_sd.correct.sustained.residuals,zscore_SAAT.dprime.impulsive.residuals,zscore_FLANKER.rcs.overall.residuals,zscore_BOXED.rt_mean.correct.residuals,zscore_TASKSWITCH.rcs.overall.residuals,zscore_STROOP.rcs.overall.residuals,zscore_SPATIALSPAN.object_count_span.residuals,zscore_BACKWARDSSPATIALSPAN.object_count_span.residuals,zscore_X2017.ELA.SBAC.SS,zscore_X2017.Math.SBAC.SS,zscore_X2018.ELA.SBAC.SS,zscore_X2018.Math.SBAC.SS,zscore_combined.Math,zscore_combined.ELA,zscore_MATH_FLUENCY.rt_mean.overall,zscore_MATH_FLUENCY.rt_sum.overall,zscore_MATH_FLUENCY.acc_mean.overall,zscore_MATH_FLUENCY.acc_sum.overall,zscore_READING_COMPREHENSION.rt_mean.overall,zscore_READING_COMPREHENSION.rt_sum.overall,zscore_READING_COMPREHENSION.acc_sum.overall,zscore_READING_COMPREHENSION.acc_score.overall,zscore_MATH_FLUENCY.rt_mean.overall.T4T3,zscore_MATH_FLUENCY.rt_sum.overall.T4T3,zscore_MATH_FLUENCY.acc_mean.overall.T4T3,zscore_MATH_FLUENCY.acc_sum.overall.T4T3,zscore_READING_COMPREHENSION.rt_mean.overall.T4T3,zscore_READING_COMPREHENSION.rt_sum.overall.T4T3,zscore_READING_COMPREHENSION.acc_sum.overall.T4T3,zscore_READING_COMPREHENSION.acc_score.overall.T4T3,Clusters,BMU
ADMIN-UCSF-pe250,7,T2,7,1,Peterson,other,English Only,High School Graduate,No,,Yes,6.256989247,154.2903226,1,1,3,6,90.16569875,2.49778518,NaN,1.672731678,1.654879441,NaN,604.308453,289.1131384,274.8269916,293.5775593,,NaN,-12.40278226,-0.309948697,0.201012361,0.134807353,NaN,114.5927872,-2.350166577,0.224046634,2451,Standard Not Met,2493,Standard Nearly Met,2514,Standard Nearly Met,2431,Standard Not Met,73,43,1471.931507,107451,0.7,28,3186.953488,137039,40,37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,pe250-T2,7-T2,pe250-T2-1,7-T2-1,NaN,-0.815497515,-0.661058944,0.580906001,1.143567506,NaN,0.51004504,0.037577452,-2.144403888,-1.230417043,-0.663909446,NaN,NaN,-0.663909446,-1.230417043,-1.069863605,-1.212349526,-3.871710053,-2.546488099,-0.117901412,0.252659511,0.645646658,0.830645506,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1
ADMIN-UCSF-pe253,7,T2,7,1,Peterson,Hispanic or Latino,RFEP-Redesignated,College Graduate,No,,Yes,6.247311828,157.5806452,1,1,4,5,98.58157919,3.88320581,NaN,NaN,1.857859258,2.46100391,566.1088991,233.8465607,229.5496702,239.2176737,,NaN,-29.74195118,0.685542535,NaN,0.160155473,0.306203148,51.12213031,-1.84131096,-1.28835835,2662,Standard Exceeded,2709,Standard Exceeded,2660,Standard Met,2658,Standard Exceeded,69,51,1607.231884,110899,0.985074627,66,2489.490196,126964,50,49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,pe253-T2,7-T2,pe253-T2-1,7-T2-1,NaN,-1.648622211,0.845585941,NaN,0.278227384,0.744649199,0.668318921,-1.458415345,-1.698328046,0.858554639,1.086797118,NaN,NaN,1.086797118,0.858554639,-0.832612088,-0.853142428,0.321746212,0.748202067,-0.801715726,-0.28913583,1.807757699,1.754208303,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,43
ADMIN-UCSF-pe254,7,T2,7,1,Peterson,Asian,RFEP-Redesignated,Grad School/post grad trng,Yes,Autism (AUT),No,6.183018168,156.8776418,1,1,4,4,60.04664818,2.809548865,NaN,1.398384878,1.462366427,1.273170748,672.8476374,275.6214619,299.8836972,255.1901058,,NaN,15.5379152,-0.093374574,-0.126633672,-0.101069109,-0.574463881,21.23387173,-1.47006474,-1.901041667,2633,Standard Met,2656,Standard Exceeded,2625,Standard Met,2641,Standard Met,42,40,3276.190476,137600,0.976190476,41,3329.825,133193,38,36,36.4054878,-1943,-0.051829268,-3,79.6469697,544,0,1,pe254-T2,7-T2,pe254-T2-1,7-T2-1,NaN,0.527016949,-0.333280773,-1.202534469,-0.129260274,-1.46175457,-0.962769635,-2.064449998,-1.37288412,0.571444787,0.6572256,NaN,NaN,0.6572256,0.571444787,2.093935254,1.928524834,0.19106009,-1.419357253,0.022174182,0.045836198,0.41322445,0.75368194,0.57415529,0.226283928,-0.562003816,-0.734206814,0.037929171,-0.05415403,-0.156381158,-0.055100788,1,235
ADMIN-UCSF-pe257,7,T2,7,1,Peterson,White,RFEP-Redesignated,College Graduate,No,,No,6.240860215,159,1,1,5,7,91.00169682,2.729521876,NaN,1.571271013,1.527334529,2.068805604,592.5585539,276.9099693,264.459214,287.8043801,,NaN,-15.20909228,-0.164310591,0.051342746,-0.031959631,0.230645224,103.8933357,-0.458614001,1.110904751,2558,Standard Met,2579,Standard Met,2580,Standard Met,2485,Standard Not Met,69,43,1617.15942,111584,1,69,3183.116279,136874,34,25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,pe257-T2,7-T2,pe257-T2-1,7-T2-1,NaN,-0.950337091,-0.440640219,-0.233774543,0.997694355,0.555348041,-0.531249455,0.914811638,-0.486220547,-0.171080692,0.033131131,NaN,NaN,0.033131131,-0.171080692,-0.815203983,-0.781780229,0.541298896,1.008309185,-0.121663529,0.243786436,-0.051619967,-0.09291729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,9
ADMIN-UCSF-pe258,7,T2,7,1,Peterson,Asian,RFEP-Redesignated,Grad School/post grad trng,No,,No,6.183018168,154.8776418,1,1,5,6,71.92184615,2.983804545,NaN,1.736468146,1.514922831,1.291814017,681.911854,255.6837462,255.6837462,NaN,,NaN,0.443592829,-0.059788026,0.132685112,-0.112594298,-0.702420385,-24.50842122,-0.647247722,-0.085894525,2564,Standard Met,2681,Standard Exceeded,2661,Standard Met,2699,Standard Exceeded,68,44,1643.191176,111737,0.985074627,66,3079.636364,135504,26,8,66.88945967,3376,-0.02758216,-1,503.6423913,2618,-13,-20,pe258-T2,7-T2,pe258-T2-1,7-T2-1,NaN,-0.198245766,-0.282448582,0.208987624,-0.752897137,-1.782333976,-1.034733015,-0.269000314,-0.651581688,-0.111678654,0.859853675,NaN,NaN,0.859853675,-0.111678654,-0.769556855,-0.765840935,0.321746212,0.748202067,-0.223118399,0.170113025,-0.981308799,-1.401297918,0.655761643,1.068674852,-0.33123137,-0.511305145,0.428525827,0.041894637,-2.17150327,-1.854470107,1,237
ADMIN-UCSF-pe262,7,T2,7,1,Peterson,Asian,IFEP-Initially Fluent,College Graduate,No,,No,6.249462366,162.516129,1,1,6,6,39.29134435,2.94037121,NaN,1.750996688,1.73757114,2.073852536,533.7730184,277.1662893,276.5059927,278.2887936,,NaN,36.54264537,0.048347191,0.23208102,0.179100816,0.237576849,163.150406,0.543663871,0.113281226,2527,Standard Nearly Met,2564,Standard Nearly Met,2506,Standard Nearly Met,2573,Standard Nearly Met,72,43,1496.736111,107765,0.914285714,64,3183.534884,136892,29,15,87.6495782,2706,-0.241484883,-37,1252.853488,20925,-9,-1,pe262-T2,7-T2,pe262-T2-1,7-T2-1,NaN,1.536267134,-0.118789309,0.750018697,1.805587687,0.572714382,0.786613807,-0.071985962,0.392401857,-0.477991224,-0.088445714,NaN,NaN,-0.088445714,-0.477991224,-1.026368309,-1.179637511,-0.719560804,0.574797321,-0.121253116,0.244754408,-0.632675487,-0.862552953,0.711336999,0.96256432,-2.367055739,-4.523535192,1.118720423,0.889707046,-1.551465697,-0.226469295,6,62
ADMIN-UCSF-pe268,7,T2,7,1,Peterson,White,RFEP-Redesignated,Grad School/post grad trng,No,,No,6.17856878,156.8086763,1,1,6,6,38.41672847,3.312760474,NaN,1.588099789,1.505690705,1.741615814,625.0284776,275.1827918,268.2226896,280.8378749,,NaN,37.09700766,0.406742029,0.061348261,-0.059154757,-0.109244306,68.24603972,0.526036877,0.094891197,2598,Standard Met,2634,Standard Met,2660,Standard Met,2587,Standard Met,60,46,1960.15,117609,0.966666667,58,2845.195652,130879,43,40,58.86090226,1140,0.016905901,-1,-202.5860566,-3337,-4,-11,pe268-T2,7-T2,pe268-T2-1,7-T2-1,NaN,1.562903527,0.423630084,-0.179312598,0.511689689,-0.296203698,-0.701056057,-0.090176427,0.376949583,0.224932897,0.478912895,NaN,NaN,0.478912895,0.224932897,-0.213764155,-0.154105414,0.050964568,0.054583085,-0.452971233,-0.078601958,0.99427997,1.061536206,0.634268995,0.714550748,0.092184828,-0.511305145,-0.222071929,-0.23388637,-0.776418731,-1.083311828,3,178
ADMIN-UCSF-pe269,7,T2,7,1,Peterson,White,English Only,College Graduate,No,,No,6.174119392,151.7397108,1,1,5,5,54.94351253,2.969589266,NaN,1.681253491,1.396453059,1.838898632,648.7802202,265.5715346,253.3738656,275.0586106,,NaN,19.01839926,-0.004240718,0.116532432,-0.199283838,-0.082631978,26.81311285,-0.559376681,-0.994219732,2640,Standard Met,2657,Standard Exceeded,2627,Standard Met,2619,Standard Met,62,37,1911.435484,118509,0.95,57,3880.864865,143592,34,31,-407.9960534,-8553,0.004402516,7,256.8250356,5876,0,1,pe269-T2,7-T2,pe269-T2-1,7-T2-1,NaN,0.694249718,-0.198379466,0.121065475,-0.053194555,-0.229529758,-1.576023254,-1.167468635,-0.574551688,0.640747165,0.665330723,NaN,NaN,0.665330723,0.640747165,-0.29918589,-0.06034486,-0.194202596,-0.032119288,0.562430495,0.605055032,-0.051619967,0.368864108,-0.615518725,-0.820567738,-0.026816446,0.380301532,0.201150651,0.192775329,-0.156381158,-0.055100788,3,217
ADMIN-UCSF-pe273,7,T2,7,1,Peterson,Hispanic or Latino,English Only,College Graduate,No,,No,0,151.8776418,1,1,6,7,81.7045565,2.443868739,NaN,1.254937929,1.511051502,1.471573158,804.2656352,325.7974805,323.5447877,328.1753229,,NaN,1.981378568,-0.105041379,-0.071858905,0.108886152,-0.00712287,-17.87867491,0.975840738,1.564166115,2619,Standard Met,2643,Standard Exceeded,2673,Standard Exceeded,2620,Standard Met,52,35,2382.788462,123905,1,51,3978.457143,139246,28,21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,pe273-T2,7-T2,pe273-T2-1,7-T2-1,NaN,-0.124357145,-0.350938118,-0.904384861,-0.662509141,-0.040350902,0.348192836,1.363154339,0.771259146,0.432840031,0.551859002,NaN,NaN,0.551859002,0.432840031,0.527339592,0.501801746,0.541298896,-0.552333525,0.658112945,0.371343612,-0.748886591,-0.400771555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,95
ADMIN-UCSF-pe274,7,T2,7,1,Peterson,Hispanic or Latino,English Learner,Not HS Graduate,No,,Yes,6.240860215,154.1935484,1,1,4,5,93.39528617,3.379994201,NaN,1.516055051,1.604336199,1.451795843,714.7654102,312.0233435,313.5555585,310.0533528,,NaN,-11.93331001,0.733901642,0.134843117,0.157899548,-0.12817986,46.28219545,-1.146567602,-0.563541023,2414,Standard Not Met,2331,Standard Not Met,2423,Standard Not Met,2400,Standard Not Met,53,24,2353.716981,124747,0.980769231,51,6196.583333,148718,19,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,pe274-T2,7-T2,pe274-T2-1,7-T2-1,NaN,-0.792939979,0.918775939,0.22073406,0.212241146,-0.343644418,0.654232905,-0.741463529,-1.089298259,-1.596729612,-1.976939369,NaN,NaN,-1.976939369,-1.596729612,0.476362255,0.589519953,0.258413707,-0.552333525,2.832831609,0.880711897,-1.794786528,-0.939516519,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,247
ADMIN-UCSF-pe279,7,T2,7,1,Peterson,Hispanic or Latino,RFEP-Redesignated,NaN,No,,Yes,6.240860215,148.0645161,1,1,5,7,83.03922817,2.826741109,3.445986189,1.583007579,1.481601529,1.53911422,673.8536016,268.4745987,263.0519122,272.0897231,,1.277545853,-8.608590443,-0.126606513,0.029755153,-0.104804661,-0.361070487,7.080303443,-0.533577659,1.032696074,2610,Standard Met,2564,Standard Nearly Met,2564,Standard Nearly Met,2559,Standard Nearly Met,58,39,2056.637931,119285,0.948275862,55,3609.846154,140784,34,29,-40.92857143,-2292,-0.034415584,-1,524.3709402,2363,-3,0,pe279-T2,7-T2,pe279-T2-1,7-T2-1,1.539998673,-0.633191493,-0.383576275,-0.35127997,-0.322225829,-0.927123463,-0.986094454,0.837451659,-0.551935605,0.343736973,-0.088445714,NaN,NaN,-0.088445714,0.343736973,-0.044570923,0.020497572,-0.219564716,-0.205524034,0.296715473,0.454051427,-0.051619967,0.214936976,0.367130084,0.171011427,-0.396268657,-0.511305145,0.447621556,0.030085375,-0.621409337,-0.140785042,3,223
ADMIN-UCSF-pe282,7,T2,7,1,Peterson,Hispanic or Latino,IFEP-Initially Fluent,Some College,No,,Yes,6.240860215,155.1290323,1,1,6,8,73.94558062,2.369925874,3.961504793,1.64938425,1.788619613,2.120146899,609.5432345,310.1867034,318.3592856,303.4563415,,2.1475339,7.219853393,-0.289124969,0.26091662,0.336279836,0.526666589,148.1256276,0.837110499,2.419430538,2556,Standard Met,2486,Standard Nearly Met,2620,Standard Met,2530,Standard Nearly Met,59,42,2017.983051,119061,0.93220339,55,3234.404762,135845,36,30,-181.8145833,-3694,0.0375,6,-59.839963,49,4,7,pe282-T2,7-T2,pe282-T2-1,7-T2-1,2.720582564,0.127344811,-0.629542882,0.906976422,1.600744312,1.296993446,1.768040971,2.209137676,0.649644672,-0.190881372,-0.720645307,NaN,NaN,-0.720645307,-0.190881372,-0.112352915,-0.002838388,-0.455991262,-0.205524034,-0.071378734,0.188450713,0.180802242,0.291900542,-0.010025286,-0.051028821,0.288189665,0.268850698,-0.090570163,-0.077077892,0.463656415,0.459004731,6,21
ADMIN-UCSF-pe287,7,T2,7,1,Peterson,Asian,RFEP-Redesignated,Grad School/post grad trng,No,,No,6.258064516,160.2580645,1,1,6,6,53.21005822,3.88320581,2.432655359,1.677235783,1.696408539,1.815517243,605.1838603,258.8103612,262.7968443,254.3548801,,0.182088337,19.66020102,0.861672849,0.085804525,0.078940629,-0.155727511,57.97139617,0.380537957,-0.056906063,2631,Standard Met,2660,Standard Exceeded,NaN,,NaN,,72,44,1477.666667,106392,1,72,3065.545455,134884,39,34,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,pe287-T2,7-T2,pe287-T2-1,7-T2-1,0.053450093,0.725087464,1.11215367,-0.046192442,0.371608244,-0.412661695,0.16121273,-0.240326427,0.249401511,0.551644107,0.689646092,NaN,NaN,0.689646092,0.551644107,-1.059806905,-1.322674444,0.541298896,1.268416304,-0.236933557,0.136771773,0.529435554,0.599754807,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,248
ADMIN-UCSF-pe288,7,T2,7,1,Peterson,White,English Only,Grad School/post grad trng,Yes,Other Health Impairment (OHI),No,0,158.7419355,1,0,4,5,99.25882791,1.748591492,0.899450636,1.207479168,1.230241308,0.687107702,NaN,307.2033687,NaN,307.2033687,,-0.939872633,-18.57508024,-0.931508056,-0.192774206,-0.231687171,-0.928308731,NaN,-1.189401872,-0.608229498,2540,Standard Nearly Met,2537,Standard Nearly Met,NaN,,2508,Standard Nearly Met,46,33,2917.021739,134183,0.956521739,44,4278.69697,141197,27,21,-67.46666667,-3036,-0.046464646,-3,-1192.505128,-3086,-2,-13,pe288-T2,7-T2,pe288-T2-1,7-T2-1,-1.469063982,-1.112068469,-1.601769619,-1.562550136,NaN,-2.34826966,-1.778349946,-0.785667057,-1.126847875,-0.349286807,-0.307284035,NaN,NaN,-0.307284035,-0.349286807,1.464126751,1.572547266,-0.098267618,-1.159250135,0.952477241,0.476261003,-0.865097695,-0.400771555,0.29608694,0.053181224,-0.510945898,-0.734206814,-1.134013566,-0.222262351,-0.466399944,-1.254680334,1,211
ADMIN-UCSF-pe289,7,T2,7,1,Peterson,Asian,RFEP-Redesignated,College Graduate,No,,No,6.147542243,159.8099078,1,1,3,5,81.52051538,3.88320581,3.160513514,1.680649551,1.723316143,2.313034489,658.1966969,281.1827472,266.8704846,294.6998841,,1.100067017,-5.038032224,1.019519623,0.177601009,0.177755072,0.506291364,46.11553538,-2.420642572,-0.849480118,2650,Standard Exceeded,2593,Standard Met,2672,Standard Exceeded,2637,Standard Met,66,51,1693.984848,111803,0.984615385,64,2485.333333,126752,44,37,-158.6838235,-4865,0.044117647,6,271.6651852,4402,1,6,pe289-T2,7-T2,pe289-T2-1,7-T2-1,1.29915783,-0.461630778,1.351049832,0.453473503,0.209968952,1.245945806,0.77821097,-1.024299694,-2.206184947,0.739750562,0.146602852,NaN,NaN,0.146602852,0.739750562,-0.680489286,-0.758965161,0.314990745,0.574797321,-0.805791241,-0.300536387,1.110491074,0.830645506,0.051896335,-0.23648469,0.351173281,0.268850698,0.214821819,0.124513162,-0.001371765,0.373320478,5,251
ADMIN-UCSF-pe290,7,T2,7,1,Peterson,White,English Learner,College Graduate,No,,No,6.255913978,163.3225806,1,1,5,5,46.414155,3.312760474,2.432655359,1.462789619,1.444707363,1.818946435,742.4362944,284.3605876,284.3605876,NaN,,0.399214147,30.58141921,0.471495313,-0.027704779,-0.090639846,0.03556961,-32.27800273,-0.392401662,-0.820016719,2544,Standard Nearly Met,2590,Standard Met,2606,Standard Met,2618,Standard Met,60,41,1988.233333,119294,0.983333333,59,3269.341463,134043,33,25,76.94340463,1769,0.044117647,0,269.3205996,3385,4,11,pe290-T2,7-T2,pe290-T2-1,7-T2-1,0.348092341,1.249837908,0.521632157,-0.664045448,-0.858825308,0.066609896,-0.897649226,-0.995156024,-0.428177118,-0.309685448,0.122287483,NaN,NaN,0.122287483,-0.309685448,-0.164519551,0.021435178,0.296131732,0.141285457,-0.037125725,0.091545978,-0.167831071,-0.09291729,0.682676305,0.814167949,0.351173281,-0.39985431,0.21266192,0.077415045,0.463656415,0.801741745,3,240
ADMIN-UCSF-pe292,7,T2,7,1,Peterson,other,RFEP-Redesignated,Some College,No,,No,6.185242862,156.9121246,1,1,7,7,65.52272908,2.983804545,1.429122769,1.811744307,1.530288172,2.293008107,606.9107811,236.4758968,237.7929966,235.1587971,,-1.01124252,3.741429022,-0.195307637,0.132080145,-0.158964693,0.157540557,15.15726145,1.182055489,0.736019584,2643,Standard Met,2629,Standard Met,2462,Standard Not Met,2578,Standard Nearly Met,79,50,1274.101266,100654,0.987341772,78,2587.32,129366,45,40,-152.0866667,-5254,0.026666667,6,-122.1563265,-3473,-2,-5,pe292-T2,7-T2,pe292-T2-1,7-T2-1,-1.565913748,-0.039788992,-0.48755328,0.205694672,-0.212106978,0.372193219,-1.324270163,0.543994617,0.952032268,0.670448184,0.43838728,NaN,NaN,0.43838728,0.670448184,-1.416762305,-1.920450061,0.355095987,1.788630541,-0.705800398,-0.159965368,1.226702178,1.061536206,0.069557089,-0.298092149,0.185083152,0.268850698,-0.147977772,-0.240184643,-0.466399944,-0.569206308,4,114
ADMIN-UCSF-pe293,7,T2,7,1,Peterson,Asian,English Learner,Grad School/post grad trng,No,,Yes,6.241935484,147.7419355,1,1,5,7,80.94959411,3.88320581,2.930467585,1.468586617,1.664320737,1.696370788,733.864632,327.5871202,NaN,327.5871202,,1.264365426,3.025294468,1.346922368,0.148859804,0.267907448,0.230833778,55.81460829,-0.008255048,1.580758789,2502,Standard Nearly Met,2598,Standard Met,2508,Standard Nearly Met,2507,Standard Nearly Met,67,40,1663.671642,111466,0.954545455,63,3507.6,140304,32,24,-289.040907,-6704,0.049590756,8,10.30952381,433,1,2,pe293-T2,7-T2,pe293-T2-1,7-T2-1,1.522112681,-0.074198333,1.84656366,0.297029588,0.342203237,0.55582044,1.341123187,1.379566954,-0.091424376,-0.725499717,0.187128467,NaN,NaN,0.187128467,-0.725499717,-0.73364401,-0.79407328,-0.127338824,0.488094949,0.196470221,0.428238845,-0.284042175,-0.169880856,-0.29707283,-0.527734344,0.403263728,0.491752367,-0.025946458,-0.059294532,-0.001371765,0.030583465,6,125
ADMIN-UCSF-pe294,7,T2,7,1,Peterson,Asian,English Only,Grad School/post grad trng,No,,No,6.247311828,152.5806452,1,1,7,6,62.84025699,2.510106067,2.772391004,1.293161132,1.352255952,1.568527158,676.0410505,317.4650492,313.7757603,320.6009448,,1.02027149,19.50033174,-0.097592925,-0.066553197,-0.076690574,0.028563702,95.01729562,1.901791882,0.486911841,2559,Standard Met,2566,Standard Nearly Met,2422,Standard Not Met,2453,Standard Not Met,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-424.643335,-9620,0.017241379,9,623.5675532,5574,-9,-11,pe294-T2,7-T2,pe294-T2-1,7-T2-1,1.190874373,0.717405952,-0.339665116,-0.875504871,0.876681056,0.049057449,-0.810549851,0.297590121,1.582971589,-0.161180353,-0.072235468,NaN,NaN,-0.072235468,-0.161180353,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.660083914,-0.989552719,0.09537775,0.603203202,0.539004301,0.178789458,-1.551465697,-1.083311828,3,156
ADMIN-UCSF-pe295,7,T2,7,1,Peterson,Asian,RFEP-Redesignated,Grad School/post grad trng,No,,No,6.240860215,148.0322581,1,1,4,6,88.64514534,2.826741109,1.584881906,1.718004931,1.669108573,2.121174835,749.041072,319.7882114,328.8882693,310.0381494,,-0.147495377,-5.929461079,0.235433021,0.367468317,0.247628897,0.598293329,26.29103957,-1.077562583,0.508451077,2508,Standard Nearly Met,2625,Standard Met,2623,Standard Met,2645,Standard Met,64,37,1798.890625,115129,0.96875,62,3770.432432,139506,35,33,-100.4166667,-2279,0.033333333,3,NaN,NaN,NaN,NaN,pe295-T2,7-T2,pe295-T2-1,7-T2-1,-0.393798837,-0.504462784,0.164359251,1.486957834,-0.060312347,1.476445502,1.214503739,0.318895619,-1.028806696,-0.666097678,0.405966788,NaN,NaN,0.405966788,-0.666097678,-0.496535218,-0.412467828,0.081610464,0.401392576,0.454159165,0.385325427,0.064591138,0.522791241,0.207878968,0.173070288,0.248533314,-0.065501806,NaN,NaN,NaN,NaN,4,7
ADMIN-UCSF-pe299,7,T2,7,1,Peterson,Asian,RFEP-Redesignated,College Graduate,No,,No,6.176344086,154.7741935,1,1,7,6,46.39787498,3.88320581,2.948173963,2.114691371,1.850111454,2.657127566,565.980281,237.4173658,229.0953025,244.4254191,,0.515809277,23.0182918,0.710736096,0.438746507,0.163884554,0.528582531,57.81971875,1.190422159,-0.255251571,2683,Standard Exceeded,2774,Standard Exceeded,2694,Standard Exceeded,2757,Standard Exceeded,67,36,1679.328358,112515,1,67,3883.194444,139795,26,16,-257.6701299,-8826,0.002597403,7,-43.92099567,4372,3,4,pe299-T2,7-T2,pe299-T2-1,7-T2-1,0.506313287,0.886439394,0.883715609,1.874938752,0.369540319,1.301793605,0.691603335,-0.436519546,0.959366705,1.066461773,1.613630112,NaN,NaN,1.613630112,1.066461773,-0.706189691,-0.684790146,0.541298896,0.83490444,0.564714486,0.400866753,-0.981308799,-0.785589387,-0.213092477,-0.86380382,-0.043996654,0.380301532,-0.075905157,0.123123837,0.308647022,0.201951972,6,105
ADMIN-UCSF-pe900,7,T2,7,1,Peterson,Asian,IFEP-Initially Fluent,Grad School/post grad trng,No,,No,0,148.8776418,1,1,6,5,78.60591231,2.969589266,NaN,1.620690307,1.660298954,1.872767366,642.5738065,259.6042864,273.3393908,241.9448665,,NaN,-5.607466679,-0.046342212,0.032395473,0.045382791,-0.092639746,22.04198073,0.387593431,-1.049545172,2626,Standard Met,2577,Standard Met,2668,Standard Exceeded,2699,Standard Exceeded,77,42,1345.142857,103576,0.974025974,75,3226.02381,135493,40,38,-95.65873016,-4377,0.000150557,1,191.7362341,-253,-4,-4,pe900-T2,7-T2,pe900-T2-1,7-T2-1,NaN,-0.488991368,-0.262098763,-0.3369082,-0.118242756,-0.254602999,-0.048322701,-1.2221937,0.25558652,0.502142409,0.016920885,NaN,NaN,0.016920885,0.502142409,-1.292189664,-1.616040798,0.159220199,1.528523422,-0.079595676,0.169521486,0.645646658,0.907609073,0.220616083,-0.159198214,-0.067284566,-0.288403476,0.141188993,-0.091063763,-0.776418731,-0.483522055,2,67
ADMIN-UCSF-se063,7,T2,7,1,Sea Crest,NaN,NaN,NaN,NaN,NaN,NaN,5.448238784,153.8342603,1,1,5,5,118.3589174,2.809548865,0.757132274,1.513373841,1.435115406,2.027714113,679.4827693,321.2083429,305.1646983,339.3911401,,-0.963176732,-35.41394008,0.228260414,0.168447495,0.018200159,0.515274674,98.46186285,-0.064942123,-0.47838215,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60,32,2007.5,120450,0.964912281,55,4571.15625,146277,30,28,-807.2581967,-13756,0.020833333,14,1262.524038,5130,-6,-6,se063-T2,7-T2,se063-T2-1,7-T2-1,-1.500687915,-1.921153959,0.153503735,0.403649163,0.923643265,1.268452393,-0.218051291,-0.657228776,-0.141117715,NaN,NaN,NaN,NaN,NaN,NaN,-0.130735123,0.1418654,0.025157498,-0.205524034,1.239213252,0.749444162,-0.516464383,0.137973409,-1.684353446,-1.644587286,0.12956426,1.160457375,1.127629209,0.158227448,-1.086437517,-0.654890561,2,87
